course_id,raw_output,categories
58997,"{""categories"": [""dinner""]}",['dinner']
59078,"{""categories"": [""lunch""]}",['lunch']
59088,"{""categories"": [""dinner""]}",['dinner']
59104,"{""categories"": [""lunch""]}",['lunch']
59111,"{""categories"": [""lunch""]}",['lunch']
59183,"{""categories"": [""lunch""]}",['lunch']
59188,"{""categories"": [""dinner""]}",['dinner']
59334,"{""categories"": [""dinner""]}",['dinner']
59355,"{""categories"": [""lunch""]}",['lunch']
59400,"{""categories"": [""dinner""]}",['dinner']
59457,"{""categories"": [""dinner""]}",['dinner']
59507,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
59513,"{""categories"": [""breakfast""]}",['breakfast']
59591,"{""categories"": [""breakfast""]}",['breakfast']
59635,"{""categories"": [""dinner""]}",['dinner']
59661,"{""categories"": [""dinner""]}",['dinner']
59671,"{""categories"": [""dinner""]}",['dinner']
59822,"{""categories"": [""dinner""]}",['dinner']
59866,"{""categories"": [""dinner""]}",['dinner']
59889,"{""categories"": [""lunch""]}",['lunch']
59900,"{""categories"": [""dinner""]}",['dinner']
59914,"{""categories"": [""lunch""]}",['lunch']
60007,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
60011,"{""categories"": [""lunch""]}",['lunch']
60022,"{""categories"": [""dinner""]}",['dinner']
60072,"{""categories"": [""lunch""]}",['lunch']
60096,"{""categories"": [""dinner""]}",['dinner']
60153,"{""categories"": [""dinner""]}",['dinner']
60308,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
60309,"{""categories"": [""lunch""]}",['lunch']
60345,"{""categories"": [""dinner""]}",['dinner']
60347,"{""categories"": [""dinner""]}",['dinner']
60357,"{""categories"": [""dinner""]}",['dinner']
60366,"{""categories"": [""dinner""]}",['dinner']
60420,"{""categories"": [""lunch""]}",['lunch']
60469,"{""categories"": [""lunch""]}",['lunch']
60480,"{""categories"": [""dinner""]}",['dinner']
60491,"{""categories"": [""lunch""]}",['lunch']
60492,"{""categories"": [""dinner""]}",['dinner']
60505,"{""categories"": [""lunch""]}",['lunch']
60543,"{""categories"": [""lunch""]}",['lunch']
60564,"{""categories"": [""lunch""]}",['lunch']
60598,"{""categories"": [""dinner""]}",['dinner']
60617,"{""categories"": [""dinner""]}",['dinner']
60631,"{""categories"": [""dinner""]}",['dinner']
60681,"{""categories"": [""dinner""]}",['dinner']
60708,"{""categories"": [""dinner""]}",['dinner']
60713,"{""categories"": [""dinner""]}",['dinner']
60750,"{""categories"": [""lunch""]}",['lunch']
60766,"{""categories"": [""dinner""]}",['dinner']
60863,"{""categories"": [""dinner""]}",['dinner']
60888,"{""categories"": [""dinner""]}",['dinner']
60928,"{""categories"": [""dinner""]}",['dinner']
61024,"{""categories"": [""dinner""]}",['dinner']
61074,"{""categories"": [""lunch""]}",['lunch']
61270,"{""categories"": [""dinner""]}",['dinner']
61341,"{""categories"": [""dinner""]}",['dinner']
61568,"{""categories"": [""lunch""]}",['lunch']
61645,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
61704,"{""categories"": [""lunch""]}",['lunch']
61727,"{""categories"": [""dinner""]}",['dinner']
61791,"{""categories"": [""dinner""]}",['dinner']
62124,"{""categories"": [""dinner""]}",['dinner']
62147,"{""categories"": [""lunch""]}",['lunch']
62221,"{""categories"": [""lunch""]}",['lunch']
62256,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
62408,"{""categories"": [""lunch""]}",['lunch']
62423,"{""categories"": [""dinner""]}",['dinner']
62442,"{""categories"": [""lunch""]}",['lunch']
62604,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
62631,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
62686,"{""categories"": [""lunch""]}",['lunch']
62706,"{""categories"": [""dinner""]}",['dinner']
62723,"{""categories"": [""lunch""]}",['lunch']
62892,"{""categories"": [""dinner""]}",['dinner']
62920,"{""categories"": [""lunch""]}",['lunch']
63113,"{""categories"": [""lunch""]}",['lunch']
63250,"{""categories"": [""lunch""]}",['lunch']
63299,"{""categories"": [""dinner""]}",['dinner']
63912,"{""categories"": [""lunch""]}",['lunch']
64251,"{""categories"": [""dinner""]}",['dinner']
64358,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
64678,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
64681,"{""categories"": [""dinner""]}",['dinner']
64787,"{""categories"": [""dinner""]}",['dinner']
64816,"{""categories"": [""dinner""]}",['dinner']
64845,"{""categories"": [""lunch""]}",['lunch']
65071,"{""categories"": [""breakfast""]}",['breakfast']
65155,"{""categories"": [""dinner""]}",['dinner']
65192,"{""categories"": [""lunch""]}",['lunch']
65203,"{""categories"": [""dinner""]}",['dinner']
65250,"{""categories"": [""dinner""]}",['dinner']
65288,"{""categories"": [""dinner""]}",['dinner']
65303,"{""categories"": [""lunch""]}",['lunch']
65354,"{""categories"": [""lunch""]}",['lunch']
65671,"{""categories"": [""dinner""]}",['dinner']
65720,"{""categories"": [""lunch""]}",['lunch']
65759,"{""categories"": [""dinner""]}",['dinner']
65792,"{""categories"": [""dinner""]}",['dinner']
65892,"{""categories"": [""dinner""]}",['dinner']
65924,"{""categories"": [""dinner""]}",['dinner']
66056,"{""categories"": [""dinner""]}",['dinner']
66224,"{""categories"": [""breakfast""]}",['breakfast']
66277,"{""categories"": [""lunch""]}",['lunch']
66294,"{""categories"": [""dinner""]}",['dinner']
66310,"{""categories"": [""dinner""]}",['dinner']
66336,"{""categories"": [""dinner""]}",['dinner']
66396,"{""categories"": [""dinner""]}",['dinner']
66404,"{""categories"": [""dinner""]}",['dinner']
66423,"{""categories"": [""lunch""]}",['lunch']
66459,"{""categories"": [""lunch""]}",['lunch']
66565,"{""categories"": [""lunch""]}",['lunch']
66969,"{""categories"": [""lunch""]}",['lunch']
67061,"{""categories"": [""dinner""]}",['dinner']
67137,"{""categories"": [""dinner""]}",['dinner']
67176,"{""categories"": [""dinner""]}",['dinner']
67206,"{""categories"": [""dinner""]}",['dinner']
67368,"{""categories"": [""lunch""]}",['lunch']
67398,"{""categories"": [""dinner""]}",['dinner']
67562,"{""categories"": [""dinner""]}",['dinner']
67615,"{""categories"": [""lunch""]}",['lunch']
67629,"{""categories"": [""dinner""]}",['dinner']
67656,"{""categories"": [""lunch""]}",['lunch']
67716,"{""categories"": [""lunch""]}",['lunch']
67789,"{""categories"": [""dessert""]}",[]
68002,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
68003,"{""categories"": [""dinner""]}",['dinner']
68028,"{""categories"": [""dinner""]}",['dinner']
68191,"{""categories"": [""dinner""]}",['dinner']
68216,"{""categories"": [""dinner""]}",['dinner']
68246,"{""categories"": [""dinner""]}",['dinner']
68293,"{""categories"": [""breakfast""]}",['breakfast']
68297,"{""categories"": [""dinner""]}",['dinner']
68309,"{""categories"": [""dinner""]}",['dinner']
68317,"{""categories"": [""lunch""]}",['lunch']
68324,"{""categories"": [""lunch""]}",['lunch']
68348,"{""categories"": [""lunch""]}",['lunch']
68382,"{""categories"": [""dinner""]}",['dinner']
68436,"{""categories"": [""dinner""]}",['dinner']
68461,"{""categories"": [""dinner""]}",['dinner']
68473,"{""categories"": [""dinner""]}",['dinner']
68532,"{""categories"": [""dinner""]}",['dinner']
68537,"{""categories"": [""lunch""]}",['lunch']
68542,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
68560,"{""categories"": [""dinner""]}",['dinner']
68596,"{""categories"": [""dinner""]}",['dinner']
68679,"{""categories"": [""dinner""]}",['dinner']
68757,"{""categories"": [""dinner""]}",['dinner']
68806,"{""categories"": [""dinner""]}",['dinner']
68864,"{""categories"": [""dinner""]}",['dinner']
68868,"{""categories"": [""dinner""]}",['dinner']
68917,"{""categories"": [""dinner""]}",['dinner']
68978,"{""categories"": [""dinner""]}",['dinner']
69005,"{""categories"": [""dinner""]}",['dinner']
69030,"{""categories"": [""dinner""]}",['dinner']
69034,"{""categories"": [""dinner""]}",['dinner']
69097,"{""categories"": [""lunch""]}",['lunch']
69225,"{""categories"": [""lunch""]}",['lunch']
69330,"{""categories"": [""dinner""]}",['dinner']
69410,"{""categories"": [""dinner""]}",['dinner']
69411,"{""categories"": [""dinner""]}",['dinner']
69471,"{""categories"": [""breakfast""]}",['breakfast']
69538,"{""categories"": [""dinner""]}",['dinner']
69552,"{""categories"": [""breakfast""]}",['breakfast']
69620,"{""categories"": [""dinner""]}",['dinner']
69623,"{""categories"": [""dinner""]}",['dinner']
69633,"{""categories"": [""dinner""]}",['dinner']
69634,"{""categories"": [""dinner""]}",['dinner']
69635,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
69656,"{""categories"": [""dinner""]}",['dinner']
69743,"{""categories"": [""breakfast""]}",['breakfast']
69792,"{""categories"": [""dinner""]}",['dinner']
69826,"{""categories"": [""lunch""]}",['lunch']
69842,"{""categories"": [""lunch""]}",['lunch']
69843,"{""categories"": [""dinner""]}",['dinner']
69879,"{""categories"": [""dinner""]}",['dinner']
69882,"{""categories"": [""dinner""]}",['dinner']
69914,"{""categories"": [""dinner""]}",['dinner']
69919,"{""categories"": [""lunch""]}",['lunch']
69938,"{""categories"": [""dinner""]}",['dinner']
69960,"{""categories"": [""dinner""]}",['dinner']
69993,"{""categories"": [""dinner""]}",['dinner']
70112,"{""categories"": [""breakfast""]}",['breakfast']
70163,"{""categories"": [""dinner""]}",['dinner']
70285,"{""categories"": [""lunch""]}",['lunch']
70320,"{""categories"": [""dinner""]}",['dinner']
70343,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
70433,"{""categories"": [""dinner""]}",['dinner']
70447,"{""categories"": [""dinner""]}",['dinner']
70463,"{""categories"": [""dinner""]}",['dinner']
70579,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
70624,"{""categories"": [""dinner""]}",['dinner']
70680,"{""categories"": [""dinner""]}",['dinner']
70687,"{""categories"": [""dinner""]}",['dinner']
70702,"{""categories"": [""dinner""]}",['dinner']
70785,"{""categories"": [""lunch""]}",['lunch']
70802,"{""categories"": [""dinner""]}",['dinner']
70809,"{""categories"": [""lunch""]}",['lunch']
70828,"{""categories"": [""breakfast""]}",['breakfast']
70869,"{""categories"": [""lunch""]}",['lunch']
70890,"{""categories"": [""lunch""]}",['lunch']
70925,"{""categories"": [""dinner""]}",['dinner']
70935,"{""categories"": [""dinner""]}",['dinner']
70973,"{""categories"": [""lunch""]}",['lunch']
70976,"{""categories"": [""lunch""]}",['lunch']
71003,"{""categories"": [""dinner""]}",['dinner']
71145,"{""categories"": [""lunch""]}",['lunch']
71183,"{""categories"": [""breakfast""]}",['breakfast']
71186,"{""categories"": [""lunch""]}",['lunch']
71193,"{""categories"": [""dinner""]}",['dinner']
71221,"{""categories"": [""lunch""]}",['lunch']
71245,"{""categories"": [""lunch""]}",['lunch']
71251,"{""categories"": [""dinner""]}",['dinner']
71271,"{""categories"": [""dinner""]}",['dinner']
71283,"{""categories"": [""lunch""]}",['lunch']
71378,"{""categories"": [""dinner""]}",['dinner']
71421,"{""categories"": [""lunch""]}",['lunch']
71424,"{""categories"": [""dinner""]}",['dinner']
71471,"{""categories"": [""dinner""]}",['dinner']
71494,"{""categories"": [""lunch""]}",['lunch']
71539,"{""categories"": [""dinner""]}",['dinner']
71555,"{""categories"": [""dinner""]}",['dinner']
71557,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
71600,"{""categories"": [""lunch""]}",['lunch']
71722,"{""categories"": [""dinner""]}",['dinner']
71742,"{""categories"": [""lunch""]}",['lunch']
71753,"{""categories"": [""lunch""]}",['lunch']
71808,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
71817,"{""categories"": [""lunch""]}",['lunch']
71966,"{""categories"": [""lunch""]}",['lunch']
71968,"{""categories"": [""dinner""]}",['dinner']
71986,"{""categories"": [""lunch""]}",['lunch']
72011,"{""categories"": [""lunch""]}",['lunch']
72064,"{""categories"": [""dinner""]}",['dinner']
72068,"{""categories"": [""dinner""]}",['dinner']
72087,"{""categories"": [""breakfast""]}",['breakfast']
72097,"{""categories"": [""dinner""]}",['dinner']
72114,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
72128,"{""categories"": [""lunch""]}",['lunch']
72133,"{""categories"": [""dinner""]}",['dinner']
72134,"{""categories"": [""dinner""]}",['dinner']
72143,"{""categories"": [""dinner""]}",['dinner']
72181,"{""categories"": [""lunch""]}",['lunch']
72267,"{""categories"": [""dinner""]}",['dinner']
72297,"{""categories"": [""dinner""]}",['dinner']
72335,"{""categories"": [""dinner""]}",['dinner']
72357,"{""categories"": [""lunch""]}",['lunch']
72363,"{""categories"": [""dinner""]}",['dinner']
72381,"{""categories"": [""dinner""]}",['dinner']
72416,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
72460,"{""categories"": [""breakfast""]}",['breakfast']
72463,"{""categories"": [""dinner""]}",['dinner']
72471,"{""categories"": [""lunch""]}",['lunch']
72483,"{""categories"": [""dinner""]}",['dinner']
72487,"{""categories"": [""lunch""]}",['lunch']
72488,"{""categories"": [""dinner""]}",['dinner']
72500,"{""categories"": [""dinner""]}",['dinner']
72506,"{""categories"": [""dinner""]}",['dinner']
72560,"{""categories"": [""lunch""]}",['lunch']
72567,"{""categories"": []}",[]
72573,"{""categories"": [""lunch""]}",['lunch']
72577,"{""categories"": [""dinner""]}",['dinner']
72631,"{""categories"": [""lunch""]}",['lunch']
72651,"{""categories"": [""lunch""]}",['lunch']
72662,"{""categories"": [""breakfast""]}",['breakfast']
72673,"{""categories"": [""lunch""]}",['lunch']
72696,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
72705,"{""categories"": [""dinner""]}",['dinner']
72715,"{""categories"": [""lunch""]}",['lunch']
72739,"{""categories"": [""lunch""]}",['lunch']
72742,"{""categories"": [""lunch""]}",['lunch']
72776,"{""categories"": [""dinner""]}",['dinner']
72777,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
72815,"{""categories"": [""dinner""]}",['dinner']
72832,"{""categories"": [""lunch""]}",['lunch']
72845,"{""categories"": [""dinner""]}",['dinner']
72869,"{""categories"": [""lunch""]}",['lunch']
72874,"{""categories"": [""lunch""]}",['lunch']
72907,"{""categories"": [""lunch""]}",['lunch']
72929,"{""categories"": [""dinner""]}",['dinner']
72934,"{""categories"": [""lunch""]}",['lunch']
72951,"{""categories"": [""dinner""]}",['dinner']
72955,"{""categories"": [""dinner""]}",['dinner']
72985,"{""categories"": [""lunch""]}",['lunch']
72999,"{""categories"": [""dinner""]}",['dinner']
73034,"{""categories"": [""dinner""]}",['dinner']
73047,"{""categories"": [""lunch""]}",['lunch']
73090,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
73098,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
73108,"{""categories"": [""dinner""]}",['dinner']
73144,"{""categories"": [""dinner""]}",['dinner']
73163,"{""categories"": [""dinner""]}",['dinner']
73166,"{""categories"": [""lunch""]}",['lunch']
73219,"{""categories"": [""lunch""]}",['lunch']
73223,"{""categories"": [""lunch""]}",['lunch']
73260,"{""categories"": [""lunch""]}",['lunch']
73285,"{""categories"": [""lunch""]}",['lunch']
73312,"{""categories"": [""dinner""]}",['dinner']
73314,"{""categories"": [""lunch""]}",['lunch']
73347,"{""categories"": [""dinner""]}",['dinner']
73350,"{""categories"": [""dinner""]}",['dinner']
73378,"{""categories"": [""lunch""]}",['lunch']
73492,"{""categories"": [""lunch""]}",['lunch']
73594,"{""categories"": [""lunch""]}",['lunch']
73634,"{""categories"": [""dinner""]}",['dinner']
73650,"{""categories"": [""breakfast""]}",['breakfast']
73684,"{""categories"": [""dinner""]}",['dinner']
73686,"{""categories"": [""lunch""]}",['lunch']
73715,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
73751,"{""categories"": [""lunch""]}",['lunch']
73757,"{""categories"": [""dinner""]}",['dinner']
73761,"{""categories"": []}",[]
73843,"{""categories"": [""dinner""]}",['dinner']
73875,"{""categories"": [""lunch""]}",['lunch']
73910,"{""categories"": [""dinner""]}",['dinner']
73964,"{""categories"": [""dinner""]}",['dinner']
73975,"{""categories"": [""lunch""]}",['lunch']
74037,"{""categories"": [""dinner""]}",['dinner']
74077,"{""categories"": [""dinner""]}",['dinner']
74083,"{""categories"": [""lunch""]}",['lunch']
74151,"{""categories"": [""dinner""]}",['dinner']
74169,"{""categories"": [""dinner""]}",['dinner']
74224,"{""categories"": [""dinner""]}",['dinner']
74345,"{""categories"": [""dinner""]}",['dinner']
74350,"{""categories"": [""dinner""]}",['dinner']
74439,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
74551,"{""categories"": [""lunch""]}",['lunch']
74559,"{""categories"": []}",[]
74575,"{""categories"": [""lunch""]}",['lunch']
74580,"{""categories"": [""dinner""]}",['dinner']
74591,"{""categories"": [""lunch""]}",['lunch']
74654,"{""categories"": [""dinner""]}",['dinner']
74680,"{""categories"": [""dinner""]}",['dinner']
74694,"{""categories"": [""lunch""]}",['lunch']
74727,"{""categories"": [""lunch""]}",['lunch']
74788,"{""categories"": [""dinner""]}",['dinner']
74807,"{""categories"": [""dinner""]}",['dinner']
74824,"{""categories"": [""lunch""]}",['lunch']
74915,"{""categories"": [""lunch""]}",['lunch']
74960,"{""categories"": [""lunch""]}",['lunch']
74967,"{""categories"": [""dinner""]}",['dinner']
74999,"{""categories"": [""lunch""]}",['lunch']
75001,"{""categories"": [""lunch""]}",['lunch']
75019,"{""categories"": [""lunch""]}",['lunch']
75021,"{""categories"": [""dinner""]}",['dinner']
75037,"{""categories"": [""lunch""]}",['lunch']
75086,"{""categories"": [""dinner""]}",['dinner']
75108,"{""categories"": [""breakfast""]}",['breakfast']
75115,"{""categories"": [""dinner""]}",['dinner']
75135,"{""categories"": [""dinner""]}",['dinner']
75153,"{""categories"": [""lunch""]}",['lunch']
75169,"{""categories"": [""dinner""]}",['dinner']
75188,"{""categories"": [""lunch""]}",['lunch']
75205,"{""categories"": [""dinner""]}",['dinner']
75222,"{""categories"": [""lunch""]}",['lunch']
75238,"{""categories"": [""dinner""]}",['dinner']
75289,"{""categories"": [""lunch""]}",['lunch']
75290,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
75332,"{""categories"": [""lunch""]}",['lunch']
75377,"{""categories"": [""dinner""]}",['dinner']
75439,"{""categories"": [""lunch""]}",['lunch']
75453,"{""categories"": [""dinner""]}",['dinner']
75468,"{""categories"": [""dinner""]}",['dinner']
75473,"{""categories"": [""dinner""]}",['dinner']
75475,"{""categories"": [""dinner""]}",['dinner']
75479,"{""categories"": [""dinner""]}",['dinner']
75521,"{""categories"": [""dinner""]}",['dinner']
75602,"{""categories"": [""lunch""]}",['lunch']
75636,"{""categories"": [""dinner""]}",['dinner']
75637,"{""categories"": [""lunch""]}",['lunch']
75639,"{""categories"": []}",[]
75710,"{""categories"": [""dinner""]}",['dinner']
75782,"{""categories"": [""lunch""]}",['lunch']
75811,"{""categories"": [""dinner""]}",['dinner']
75821,"{""categories"": [""dinner""]}",['dinner']
75861,"{""categories"": [""dinner""]}",['dinner']
75947,"{""categories"": [""dinner""]}",['dinner']
75975,"{""categories"": [""dinner""]}",['dinner']
75981,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
75993,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
76004,"{""categories"": [""dinner""]}",['dinner']
76017,"{""categories"": [""dinner""]}",['dinner']
76042,"{""categories"": [""dinner""]}",['dinner']
76043,"{""categories"": [""breakfast""]}",['breakfast']
76053,"{""categories"": [""dinner""]}",['dinner']
76101,"{""categories"": [""lunch""]}",['lunch']
76121,"{""categories"": [""lunch""]}",['lunch']
76129,"{""categories"": [""dinner""]}",['dinner']
76137,"{""categories"": [""lunch""]}",['lunch']
76283,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
76297,"{""categories"": [""dinner""]}",['dinner']
76301,"{""categories"": [""lunch""]}",['lunch']
76303,"{""categories"": [""lunch""]}",['lunch']
76343,"{""categories"": [""dinner""]}",['dinner']
76373,"{""categories"": [""dinner""]}",['dinner']
76416,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
76469,"{""categories"": [""lunch""]}",['lunch']
76556,"{""categories"": [""lunch""]}",['lunch']
76594,"{""categories"": [""breakfast""]}",['breakfast']
76662,"{""categories"": [""dinner""]}",['dinner']
76706,"{""categories"": [""dinner""]}",['dinner']
76763,"{""categories"": [""dinner""]}",['dinner']
76846,"{""categories"": [""dinner""]}",['dinner']
76935,"{""categories"": [""dinner""]}",['dinner']
76940,"{""categories"": [""dinner""]}",['dinner']
76963,"{""categories"": [""lunch""]}",['lunch']
76964,"{""categories"": [""lunch""]}",['lunch']
76980,"{""categories"": [""dinner""]}",['dinner']
76984,"{""categories"": [""dinner""]}",['dinner']
76992,"{""categories"": [""lunch""]}",['lunch']
77003,"{""categories"": [""dinner""]}",['dinner']
77008,"{""categories"": [""dinner""]}",['dinner']
77030,"{""categories"": [""lunch""]}",['lunch']
77069,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
77125,"{""categories"": [""dinner""]}",['dinner']
77144,"{""categories"": [""dinner""]}",['dinner']
77154,"{""categories"": [""dinner""]}",['dinner']
77155,"{""categories"": [""dinner""]}",['dinner']
77156,"{""categories"": [""dinner""]}",['dinner']
77169,"{""categories"": [""dinner""]}",['dinner']
77297,"{""categories"": [""dinner""]}",['dinner']
77307,"{""categories"": [""lunch""]}",['lunch']
77351,"{""categories"": [""dinner""]}",['dinner']
77408,"{""categories"": [""dinner""]}",['dinner']
77430,"{""categories"": [""dinner""]}",['dinner']
77437,"{""categories"": [""dinner""]}",['dinner']
77515,"{""categories"": [""dinner""]}",['dinner']
77516,"{""categories"": [""breakfast""]}",['breakfast']
77522,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
77527,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
77529,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
77685,"{""categories"": [""dinner""]}",['dinner']
77744,"{""categories"": [""dinner""]}",['dinner']
77747,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
77762,"{""categories"": [""lunch""]}",['lunch']
77776,"{""categories"": [""lunch""]}",['lunch']
77782,"{""categories"": [""dinner""]}",['dinner']
77832,"{""categories"": [""dinner""]}",['dinner']
77853,"{""categories"": [""dinner""]}",['dinner']
77862,"{""categories"": [""breakfast""]}",['breakfast']
77909,"{""categories"": [""dinner""]}",['dinner']
77911,"{""categories"": [""dinner""]}",['dinner']
77917,"{""categories"": [""dinner""]}",['dinner']
77918,"{""categories"": [""dinner""]}",['dinner']
77927,"{""categories"": [""dinner""]}",['dinner']
77931,"{""categories"": [""dinner""]}",['dinner']
77933,"{""categories"": [""lunch""]}",['lunch']
77936,"{""categories"": [""dinner""]}",['dinner']
77937,"{""categories"": [""dinner""]}",['dinner']
77938,"{""categories"": [""dinner""]}",['dinner']
77939,"{""categories"": [""dinner""]}",['dinner']
77955,"{""categories"": [""dinner""]}",['dinner']
77970,"{""categories"": [""lunch""]}",['lunch']
78008,"{""categories"": [""dinner""]}",['dinner']
78013,"{""categories"": [""lunch""]}",['lunch']
78015,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
78020,"{""categories"": [""lunch""]}",['lunch']
78050,"{""categories"": [""dinner""]}",['dinner']
78093,"{""categories"": [""dinner""]}",['dinner']
78117,"{""categories"": [""dinner""]}",['dinner']
78174,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
78299,"{""categories"": [""dinner""]}",['dinner']
78454,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
78462,"{""categories"": [""breakfast""]}",['breakfast']
78521,"{""categories"": [""dinner""]}",['dinner']
78525,"{""categories"": [""lunch""]}",['lunch']
78526,"{""categories"": [""dinner""]}",['dinner']
78528,"{""categories"": [""dinner""]}",['dinner']
78530,"{""categories"": [""lunch""]}",['lunch']
78554,"{""categories"": [""dinner""]}",['dinner']
78592,"{""categories"": [""dinner""]}",['dinner']
78613,"{""categories"": [""lunch""]}",['lunch']
78741,"{""categories"": [""dinner""]}",['dinner']
78868,"{""categories"": [""lunch""]}",['lunch']
79028,"{""categories"": [""dinner""]}",['dinner']
79117,"{""categories"": [""breakfast""]}",['breakfast']
79136,"{""categories"": [""dinner""]}",['dinner']
79254,"{""categories"": []}",[]
79255,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
79274,"{""categories"": [""lunch""]}",['lunch']
79296,"{""categories"": [""dinner""]}",['dinner']
79312,"{""categories"": [""lunch""]}",['lunch']
79313,"{""categories"": [""lunch""]}",['lunch']
79319,"{""categories"": []}",[]
79437,"{""categories"": [""dinner""]}",['dinner']
79469,"{""categories"": [""lunch""]}",['lunch']
79471,"{""categories"": [""lunch""]}",['lunch']
79515,"{""categories"": [""lunch""]}",['lunch']
79520,"{""categories"": [""dinner""]}",['dinner']
79581,"{""categories"": [""dinner""]}",['dinner']
79639,"{""categories"": [""lunch""]}",['lunch']
79655,"{""categories"": [""dinner""]}",['dinner']
79664,"{""categories"": [""dinner""]}",['dinner']
79713,"{""categories"": [""lunch""]}",['lunch']
79844,"{""categories"": [""dinner""]}",['dinner']
79901,"{""categories"": [""dinner""]}",['dinner']
80084,"{""categories"": [""breakfast""]}",['breakfast']
80282,"{""categories"": [""lunch""]}",['lunch']
80285,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
80328,"{""categories"": [""dinner""]}",['dinner']
80388,"{""categories"": [""dinner""]}",['dinner']
80438,"{""categories"": [""dinner""]}",['dinner']
80507,"{""categories"": [""dinner""]}",['dinner']
80525,"{""categories"": [""dinner""]}",['dinner']
80542,"{""categories"": [""lunch""]}",['lunch']
80561,"{""categories"": [""lunch""]}",['lunch']
80564,"{""categories"": [""lunch""]}",['lunch']
80581,"{""categories"": [""lunch""]}",['lunch']
80650,"{""categories"": [""lunch""]}",['lunch']
80651,"{""categories"": [""dinner""]}",['dinner']
80694,"{""categories"": [""dinner""]}",['dinner']
80730,"{""categories"": [""lunch""]}",['lunch']
80734,"{""categories"": [""lunch""]}",['lunch']
80735,"{""categories"": [""dinner""]}",['dinner']
80743,"{""categories"": [""lunch""]}",['lunch']
80744,"{""categories"": [""lunch""]}",['lunch']
80768,"{""categories"": [""dinner""]}",['dinner']
80773,"{""categories"": [""dinner""]}",['dinner']
80782,"{""categories"": [""dinner""]}",['dinner']
80825,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
80827,"{""categories"": [""dinner""]}",['dinner']
80831,"{""categories"": [""dinner""]}",['dinner']
80878,"{""categories"": [""lunch""]}",['lunch']
80929,"{""categories"": [""dinner""]}",['dinner']
80934,"{""categories"": [""lunch""]}",['lunch']
80969,"{""categories"": [""dinner""]}",['dinner']
80984,"{""categories"": [""lunch""]}",['lunch']
81029,"{""categories"": [""dinner""]}",['dinner']
81038,"{""categories"": [""dinner""]}",['dinner']
81062,"{""categories"": [""lunch""]}",['lunch']
81066,"{""categories"": [""dinner""]}",['dinner']
81069,"{""categories"": [""dinner""]}",['dinner']
81072,"{""categories"": [""lunch""]}",['lunch']
81108,"{""categories"": [""lunch""]}",['lunch']
81135,"{""categories"": [""lunch"", ""dinner""]}","['lunch', 'dinner']"
81141,"{""categories"": [""lunch""]}",['lunch']
81148,"{""categories"": [""lunch""]}",['lunch']
